ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
275000.0,7044590.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,279931.0,7048057.78,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271503.75054619665,7054797.661816606,277468.98,7046094.01,9.0,1.9,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273313.3294091424,7056052.558348851,10
275000.0,7044600.0,10.0,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279917.16,7048069.29,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271489.72657121596,7054808.9417149555,277466.06,7046102.53,9.0,1.91,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273309.8891278744,7056060.8934640875,11
275000.0,7044610.0,10.0,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279917.16,7048069.29,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271489.72657121596,7054808.9417149555,277463.1,7046111.03,9.0,1.91,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273306.5085010674,7056069.217774312,12
275000.0,7044620.0,9.75,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279903.29,7048080.77,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271475.6944746667,7054820.218966026,277460.13,7046119.52,9.0,1.91,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273303.12740507897,7056077.536045108,13
275000.0,7044629.75,9.52,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279903.29,7048080.77,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271475.6944746667,7054820.218966026,277454.08,7046136.48,9.0,1.92,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273296.27450670046,7056094.189175747,14
275000.0,7044639.28,9.32,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279889.41,7048092.23,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271461.66355073213,7054831.490183151,277451.02,7046144.94,9.0,1.92,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273292.8752297547,7056102.507414358,15
275000.0,7044648.6,9.14,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279889.41,7048092.23,9.0,2.45,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271461.66355073213,7054831.490183151,277447.92,7046153.39,9.0,1.93,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273289.4052801957,7056110.82753338,16
274999.99,7044657.74,8.98,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279875.51,7048103.66,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271447.58876168885,7054842.721126955,277444.8,7046161.83,9.0,1.93,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273285.994194262,7056119.145895956,17
274999.98,7044666.71,8.83,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279868.54,7048109.36,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271440.5655483648,7054848.354564322,277444.8,7046161.83,9.0,1.93,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273285.994194262,7056119.145895956,18
274999.96,7044675.54,8.7,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,1.0,279861.58,7048115.06,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271433.5489287978,7054853.983739825,277441.65,7046170.26,9.0,1.93,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273282.57718055544,7056127.4643088505,19
274999.94,7044684.24,8.58,1.57,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,279854.61,7048120.75,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271426.52973108785,7054859.612198163,277432.03,7046195.49,9.0,1.94,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273272.234422785,7056152.413078019,20
274999.9,7044692.81,8.47,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279840.64,7048132.11,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271412.47948907554,7054870.871821006,277432.03,7046195.49,9.0,1.94,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273272.234422785,7056152.413078019,21
274999.86,7044701.28,8.37,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279840.64,7048132.11,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271412.47948907554,7054870.871821006,277432.03,7046195.49,9.0,1.94,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273272.234422785,7056152.413078019,22
274999.86,7044701.28,8.37,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279833.65,7048137.78,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271405.4551303949,7054876.498839891,277428.77,7046203.88,9.0,1.94,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273268.7972076119,7056160.729005722,23
274999.74,7044717.92,8.17,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279826.66,7048143.45,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271398.43072273704,7054882.125796918,277425.48,7046212.25,9.0,1.95,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273265.2995928197,7056169.0291873105,24
274999.74,7044717.92,8.17,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279819.66,7048149.1,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271391.40797883476,7054887.747344905,277418.83,7046228.98,9.0,1.95,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273258.4029442133,7056185.656090889,25
274999.58,7044734.17,8.01,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279805.65,7048160.4,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271377.3557429272,7054898.9945080625,277415.46,7046237.33,9.0,1.96,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273254.8905254797,7056193.959629153,26
274999.49,7044742.18,7.94,1.58,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279798.64,7048166.05,9.0,2.46,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271370.3262554294,7054904.620129286,277412.08,7046245.67,9.0,1.96,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273251.4341586939,7056202.267708929,27
274999.38,7044750.11,7.87,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279791.62,7048171.68,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271363.26256756193,7054910.209379468,277412.08,7046245.67,9.0,1.96,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273251.4341586939,7056202.267708929,28
274999.26,7044757.98,7.82,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279791.62,7048171.68,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271363.26256756193,7054910.209379468,277408.68,7046254.0,9.0,1.96,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273247.9751226722,7056210.573032275,29
274999.26,7044757.98,7.82,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279784.6,7048177.31,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271356.2349157877,7054915.829807565,277401.8,7046270.64,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273240.9912426186,7056227.178832989,30
274999.0,7044773.56,7.72,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279777.58,7048182.94,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271349.2072528676,7054921.4502220275,277401.8,7046270.64,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273240.9912426186,7056227.178832989,31
274998.85,7044781.28,7.68,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279777.58,7048182.94,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271349.2072528676,7054921.4502220275,277394.86,7046287.24,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273234.0524360148,7056243.779331818,32
274998.85,7044781.28,7.68,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279756.48,7048199.79,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271328.11451378005,7054938.30930482,277394.86,7046287.24,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273234.0524360148,7056243.779331818,33
274998.53,7044796.6,7.61,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279756.48,7048199.79,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271328.11451378005,7054938.30930482,277391.36,7046295.53,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273230.57777595235,7056252.079923142,34
274998.53,7044796.6,7.61,1.59,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279749.44,7048205.4,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271321.0819973164,7054943.928666278,277387.85,7046303.82,9.0,1.97,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273227.10039591487,7056260.383557227,35
274998.17,7044811.78,7.55,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279742.4,7048211.01,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271314.0494916317,7054949.548041352,277377.23,7046328.64,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273216.6202177605,7056285.268062738,36
274997.97,7044819.32,7.53,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279728.31,7048222.21,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271299.9863380168,7054960.781624336,277377.23,7046328.64,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273216.6202177605,7056285.268062738,37
274997.77,7044826.85,7.5,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279728.31,7048222.21,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271299.9863380168,7054960.781624336,277377.23,7046328.64,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273216.6202177605,7056285.268062738,38
274997.56,7044834.35,7.48,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,1.0,279728.31,7048222.21,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271299.9863380168,7054960.781624336,277373.67,7046336.91,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273213.13563051255,7056293.569578881,39
274997.56,7044834.35,7.48,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274960.6945309086,7053622.8767948095,0.0,279721.27,7048227.81,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271292.95810099476,7054966.396338462,277366.51,7046353.43,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273206.1619624936,7056310.167446944,40
274997.12,7044849.29,7.45,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279707.16,7048238.99,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271278.89029709453,7054977.6291222125,277366.51,7046353.43,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273206.1619624936,7056310.167446944,41
274996.89,7044856.74,7.44,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279700.11,7048244.59,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271271.85551142244,7054983.248154052,277362.92,7046361.68,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273202.67565205955,7056318.4607769605,42
274996.66,7044864.17,7.42,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279693.06,7048250.17,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271264.8292268428,7054988.857819916,277355.72,7046378.18,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273195.6980603188,7056335.053713236,43
274996.42,7044871.59,7.41,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279686.0,7048255.76,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271257.7921261618,7054994.47646408,277348.5,7046394.66,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273188.7218141333,7056351.63556219,44
274996.17,7044879.0,7.4,1.6,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279671.89,7048266.93,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271243.728877147,7055005.704943601,277348.5,7046394.66,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273188.7218141333,7056351.63556219,45
274995.92,7044886.4,7.39,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279671.89,7048266.93,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271243.728877147,7055005.704943601,277344.88,7046402.9,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273185.23126137635,7056359.929646991,46
274995.92,7044886.4,7.39,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279671.89,7048266.93,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271243.728877147,7055005.704943601,277341.26,7046411.14,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273181.70464265597,7056368.211765613,47
274995.41,7044901.16,7.37,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279657.77,7048278.1,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271229.65916647104,7055016.937848497,277337.64,7046419.38,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273178.2146183901,7056376.506064011,48
274995.15,7044908.53,7.37,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279643.65,7048289.26,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271215.59386462875,7055028.166266803,277337.64,7046419.38,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273178.2146183901,7056376.506064011,49
274994.89,7044915.89,7.36,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279643.65,7048289.26,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271215.59386462875,7055028.166266803,277334.01,7046427.62,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273174.722105086,7056384.803497945,50
274994.89,7044915.89,7.36,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279636.59,7048294.84,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271208.5612738041,7055033.7805509,277330.38,7046435.85,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273171.2328518455,7056393.0922914315,51
274994.35,7044930.6,7.35,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279629.53,7048300.42,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271201.5287232313,7055039.394884934,277323.12,7046452.33,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273164.248824966,7056409.687565512,52
274994.09,7044937.95,7.35,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279622.47,7048306.0,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271194.4962130657,7055045.0092690615,277315.86,7046468.8,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273157.2686680317,7056426.274447079,53
274993.82,7044945.29,7.34,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279608.35,7048317.17,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271180.4270372517,7055056.242838737,277315.86,7046468.8,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273157.2686680317,7056426.274447079,54
274993.55,7044952.63,7.34,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279608.35,7048317.17,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271180.4270372517,7055056.242838737,277315.86,7046468.8,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273157.2686680317,7056426.274447079,55
274993.55,7044952.63,7.34,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279601.28,7048322.75,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271173.3880671783,7055061.861650453,277312.24,7046477.03,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273153.78307438554,7056434.560580885,56
274993.0,7044967.29,7.33,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279594.22,7048328.33,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271166.355718643,7055067.476235549,277308.61,7046485.27,9.0,1.99,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273150.2919624024,7056442.858584329,57
274992.73,7044974.62,7.33,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279587.16,7048333.91,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271159.3234107237,7055073.0908715045,277301.36,7046501.75,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273143.34750793374,7056459.463122252,58
274992.46,7044981.94,7.33,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,1.0,279573.05,7048345.07,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271145.2654857135,7055084.316002946,277297.74,7046509.99,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273139.8594626002,7056467.758227179,59
274992.19,7044989.26,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274744.6334350418,7053764.299417367,0.0,279573.05,7048345.07,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271145.2654857135,7055084.316002946,277294.12,7046518.23,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273136.37160929374,7056476.053410194,60
274991.93,7044996.58,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274708.5826338224,7053910.217438745,0.0,279558.93,7048356.24,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271131.19685272395,7055095.550248317,277290.5,7046526.47,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273132.88394843007,7056484.348671489,61
274991.66,7045003.9,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274708.5826338224,7053910.217438745,0.0,279558.93,7048356.24,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271131.19685272395,7055095.550248317,277286.89,7046534.71,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273129.39908704284,7056492.640924098,62
274991.39,7045011.22,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274708.5826338224,7053910.217438745,0.0,279551.87,7048361.83,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271124.1604422864,7055101.169751447,277283.28,7046542.95,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273125.91440800176,7056500.933251102,63
274991.13,7045018.53,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274708.5826338224,7053910.217438745,0.0,279537.76,7048373.0,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271110.098589455,7055112.399968869,277276.07,7046559.45,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273118.9420017098,7056517.532451649,64
274990.87,7045025.84,7.32,1.61,"[[274962, 7044967, 7.5], [274962, 7056617, 10.0]]",274708.5826338224,7053910.217438745,0.0,279530.7,7048378.59,9.0,2.47,"[[280000, 7048000, 9.0], [270000, 7056000, 9.0]]",271103.0622845652,7055118.019603639,277276.07,7046559.45,9.0,1.98,"[[277500, 7046000, 9.0], [272500, 7058000, 9.0]]",273118.9420017098,7056517.532451649,65
