ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,time
275000.0,7045020.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281910.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952790744,7052000.018927655,10
275000.0,7045040.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281900.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952794394,7052000.018943616,11
275000.0,7045050.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281880.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395280166,7052000.018975653,12
275000.0,7045060.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952808876,7052000.019007778,13
275000.0,7045070.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281860.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952808876,7052000.019007778,14
275000.0,7045080.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395280933,7052000.019040036,15
275000.0,7045090.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,1.0,281840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395280933,7052000.019040036,16
275000.0,7045090.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,281840.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395280933,7052000.019040036,17
275000.0,7045110.0,10.0,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275000.0,7044940.0,0.0,281820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395281646,7052000.019072384,18
275000.0,7045120.0,10.0,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275000.0,7044940.0,1.0,281820.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395281646,7052000.019072384,19
275000.0,7045120.0,10.0,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275000.0,7044940.0,0.0,281810.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395282001,7052000.0190885905,20
275000.0,7045139.8,9.62,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281800.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395282355,7052000.019104844,21
275000.0,7045149.42,9.46,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281790.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395282708,7052000.019121119,22
275000.0,7045158.88,9.3,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281780.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952830593,7052000.019137417,23
274999.99,7045168.18,9.16,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281760.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395283759,7052000.0191701,24
274999.98,7045177.35,9.04,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952841065,7052000.019186486,25
274999.96,7045186.39,8.93,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281750.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952841065,7052000.019186486,26
274999.96,7045186.39,8.93,1.57,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281740.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952844534,7052000.019202895,27
274999.9,7045204.14,8.73,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281730.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395284799,7052000.019219349,28
274999.86,7045212.87,8.65,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281720.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395285144,7052000.019235801,29
274999.81,7045221.52,8.58,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281710.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395285487,7052000.0192523,30
274999.74,7045230.1,8.51,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395285508,7052000.019285387,31
274999.67,7045238.61,8.45,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395285508,7052000.019285387,32
274999.58,7045247.07,8.4,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281690.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395285508,7052000.019285387,33
274999.58,7045247.07,8.4,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281660.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952865256,7052000.019335217,34
274999.38,7045263.81,8.31,1.58,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281660.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952865256,7052000.019335217,35
274999.27,7045272.12,8.27,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952871985,7052000.019368571,36
274999.14,7045280.38,8.23,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281640.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952871985,7052000.019368571,37
274999.0,7045288.61,8.2,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281630.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952875326,7052000.0193853155,38
274998.85,7045296.81,8.17,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,1.0,281610.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952881985,7052000.019418848,39
274998.69,7045304.98,8.15,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",275021.9039394424,7054705.746599537,0.0,281610.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952881985,7052000.019418848,40
274998.52,7045313.12,8.12,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039528886,7052000.019452494,41
274998.34,7045321.24,8.1,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281590.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039528886,7052000.019452494,42
274998.34,7045321.24,8.1,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281580.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952891886,7052000.019469371,43
274997.96,7045337.42,8.06,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281570.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952895163,7052000.019486274,44
274997.75,7045345.48,8.05,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281560.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395289843,7052000.019503196,45
274997.54,7045353.53,8.03,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281550.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395290168,7052000.019520164,46
274997.32,7045361.56,8.02,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281540.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952904925,7052000.019537154,47
274997.09,7045369.57,8.01,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281530.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952908155,7052000.019554166,48
274996.86,7045377.57,8.0,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281510.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395291458,7052000.019588296,49
274996.62,7045385.57,7.99,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281500.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952917777,7052000.019605404,50
274996.38,7045393.55,7.98,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281500.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952917777,7052000.019605404,51
274996.13,7045401.52,7.97,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952924133,7052000.019639699,52
274995.87,7045409.49,7.96,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281480.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952924133,7052000.019639699,53
274995.62,7045417.45,7.96,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281460.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395293044,7052000.019674126,54
274995.35,7045425.4,7.95,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281460.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395293044,7052000.019674126,55
274995.09,7045433.35,7.95,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281440.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952936706,7052000.019708664,56
274994.83,7045441.29,7.94,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281440.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952936706,7052000.019708664,57
274994.83,7045441.29,7.94,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281430.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395293982,7052000.019725989,58
274994.29,7045457.16,7.93,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,1.0,281420.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395294292,7052000.019743337,59
274994.02,7045465.09,7.93,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274823.6611319639,7054854.316533204,0.0,281400.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395294909,7052000.019778123,60
274993.75,7045473.01,7.93,1.61,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281400.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395294909,7052000.019778123,61
274993.75,7045473.01,7.93,1.61,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281360.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952961287,7052000.019848073,62
274993.2,7045488.86,7.92,1.61,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281360.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952961287,7052000.019848073,63
274992.93,7045496.77,7.92,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281350.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395296431,7052000.019865643,64
274992.66,7045504.69,7.92,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281330.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952970315,7052000.019900877,65
274992.39,7045512.6,7.91,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281310.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952982684,7052000.019936219,66
274992.12,7045520.5,7.91,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281310.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952982684,7052000.019936219,67
274992.12,7045520.5,7.91,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281300.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952985647,7052000.019953925,68
274991.59,7045536.32,7.91,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281290.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395298859,7052000.019971687,69
274991.33,7045544.22,7.91,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281280.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952991526,7052000.019989471,70
274991.07,7045552.12,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281270.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299445,7052000.020007288,71
274990.81,7045560.02,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281270.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299445,7052000.020007288,72
274990.81,7045560.02,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281260.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299736,7052000.0200251285,73
274990.31,7045575.81,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281240.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953003144,7052000.020060919,74
274990.06,7045583.71,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281230.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395300602,7052000.0200788705,75
274989.82,7045591.61,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281230.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395300602,7052000.0200788705,76
274989.82,7045591.61,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281210.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953011736,7052000.020114855,77
274989.34,7045607.4,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281210.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953011736,7052000.020114855,78
274989.34,7045607.4,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,1.0,281190.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953017405,7052000.020150966,79
274988.87,7045623.18,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274736.5575480859,7055005.718489808,0.0,281190.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953017405,7052000.020150966,80
274988.65,7045631.08,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281180.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395302022,7052000.020169075,81
274988.42,7045638.97,7.89,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281180.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395302022,7052000.020169075,82
274988.42,7045638.97,7.89,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281160.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953032143,7052000.020205379,83
274987.99,7045654.75,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281160.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953032143,7052000.020205379,84
274987.99,7045654.75,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281120.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304318,7052000.020278392,85
274987.57,7045670.54,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281120.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304318,7052000.020278392,86
274987.57,7045670.54,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281110.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304591,7052000.0202967245,87
274987.16,7045686.32,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281110.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304591,7052000.0202967245,88
274987.16,7045686.32,7.9,1.6,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281080.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953054035,7052000.02035192,89
274986.77,7045702.11,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281080.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953054035,7052000.02035192,90
274986.77,7045702.11,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281070.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306299,7052000.020370385,91
274986.4,7045717.9,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281070.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306299,7052000.020370385,92
274986.4,7045717.9,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306831,7052000.020407428,93
274986.04,7045733.68,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281050.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306831,7052000.020407428,94
274986.04,7045733.68,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281040.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395307095,7052000.020426004,95
274985.69,7045749.47,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281030.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395307358,7052000.020444605,96
274985.53,7045757.36,7.9,1.59,"[[274962, 7045517, 8.0], [274962, 7057117, 8.0]]",274813.5017836757,7055171.598021729,0.0,281000.0,7052000.0,10.0,3.14,"[[282000, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953087627,7052000.020500605,97
