ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,time
275000.0,7045030.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048050.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0186787938,7053754.980603207,10
275000.0,7045040.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,1.0,275000.0,7048060.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01871037285,7053754.980603237,11
275000.0,7045050.0,10.0,1.57,"[[275000, 7044940, 10.0], [275000, 7060000, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048060.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01871037285,7053754.980603237,12
275000.0,7045060.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048070.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0187420572,7053754.9806032665,13
275000.0,7045070.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048075.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01875794225,7053754.980603281,14
275000.0,7045080.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048075.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01875794225,7053754.980603281,15
275000.0,7045080.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048085.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0187897877,7053754.980603311,16
275000.0,7045100.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048085.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0187897877,7053754.980603311,17
275000.0,7045100.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048095.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01882174186,7053754.98060334,18
275000.02,7045120.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,1.0,275000.0,7048100.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01883776096,7053754.980603355,19
275000.04,7045130.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275000.0,7044940.0,0.0,275000.0,7048100.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01883776096,7053754.980603355,20
275000.08,7045140.0,10.0,1.57,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048115.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0188859809,7053754.9806034,21
275000.13,7045150.0,10.0,1.56,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048115.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0188859809,7053754.9806034,22
275000.21,7045160.0,9.91,1.56,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048125.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0189182644,7053754.9806034295,23
275000.3,7045169.91,9.83,1.56,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048125.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0189182644,7053754.9806034295,24
275000.43,7045179.74,9.76,1.56,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048130.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01893444767,7053754.980603444,25
275000.58,7045189.5,9.7,1.55,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048135.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.018950659,7053754.980603459,26
275000.77,7045199.2,9.64,1.55,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048145.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0189831624,7053754.980603489,27
275000.99,7045208.84,9.59,1.54,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048155.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0190157793,7053754.980603519,28
275001.25,7045218.43,9.54,1.54,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048155.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0190157793,7053754.980603519,29
275001.55,7045227.96,9.5,1.53,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048160.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0190321322,7053754.980603534,30
275001.89,7045237.46,9.46,1.53,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048170.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0190649177,7053754.980603564,31
275002.27,7045246.91,9.43,1.53,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048175.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01908135036,7053754.9806035785,32
275002.7,7045256.33,9.4,1.52,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048180.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01909781445,7053754.980603593,33
275003.18,7045265.72,9.37,1.52,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048180.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01909781445,7053754.980603593,34
275003.18,7045265.72,9.37,1.52,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048180.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01909781445,7053754.980603593,35
275003.18,7045265.72,9.37,1.52,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048185.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01911430707,7053754.980603608,36
275004.87,7045293.71,9.3,1.5,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048195.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01914737775,7053754.980603638,37
275005.53,7045302.99,9.29,1.5,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048195.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01914737775,7053754.980603638,38
275006.23,7045312.24,9.27,1.49,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,1.0,275000.0,7048195.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01914737775,7053754.980603638,39
275006.23,7045312.24,9.27,1.49,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",275377.70413523697,7056872.538521063,0.0,275000.0,7048200.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0191639531,7053754.980603653,40
275007.76,7045330.71,9.24,1.48,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048210.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01919719495,7053754.980603683,41
275008.59,7045339.91,9.23,1.48,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048215.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0192138616,7053754.980602672,42
275009.46,7045349.1,9.26,1.47,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048215.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0192138616,7053754.980602672,43
275009.46,7045349.1,9.26,1.47,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048220.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0192305539,7053754.980602687,44
275011.34,7045367.55,9.31,1.46,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048225.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0192472746,7053754.980602703,45
275012.34,7045376.81,9.34,1.46,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048225.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0192472746,7053754.980602703,46
275012.34,7045376.81,9.34,1.46,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048240.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01929761673,7053754.980602751,47
275014.46,7045395.39,9.38,1.45,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048240.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01929761673,7053754.980602751,48
275014.46,7045395.39,9.38,1.45,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048245.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0193144548,7053754.980602766,49
275016.74,7045414.01,9.41,1.44,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048255.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.019348221,7053754.980602798,50
275017.93,7045423.35,9.42,1.44,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048260.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01936515013,7053754.980602814,51
275019.16,7045432.69,9.43,1.44,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048260.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01936515013,7053754.980602814,52
275020.42,7045442.04,9.44,1.43,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048260.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01936515013,7053754.980602814,53
275020.42,7045442.04,9.44,1.43,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048275.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01941611106,7053754.98060286,54
275023.03,7045460.75,9.46,1.43,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048275.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01941611106,7053754.98060286,55
275023.03,7045460.75,9.46,1.43,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048285.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01945023437,7053754.980602892,56
275025.75,7045479.49,9.48,1.42,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048285.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01945023437,7053754.980602892,57
275027.15,7045488.86,9.48,1.42,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048290.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01946734026,7053754.980602908,58
275028.57,7045498.24,9.49,1.42,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,1.0,275000.0,7048290.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01946734026,7053754.980602908,59
275028.57,7045498.24,9.49,1.42,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",276700.53985962813,7057105.7117700055,0.0,275000.0,7048295.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01948447747,7053754.980602924,60
275031.47,7045517.0,9.5,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048295.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01948447747,7053754.980602924,61
275032.95,7045526.39,9.5,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048305.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0195188403,7053754.980602955,62
275034.45,7045535.77,9.52,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048310.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0195360688,7053754.980602971,63
275035.96,7045545.17,9.53,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048320.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01957061427,7053754.980603003,64
275037.49,7045554.57,9.54,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048320.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01957061427,7053754.980603003,65
275037.49,7045554.57,9.54,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048320.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01957061427,7053754.980603003,66
275040.58,7045573.41,9.56,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048330.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0196052824,7053754.980603035,67
275042.15,7045582.84,9.57,1.41,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048340.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01964007306,7053754.980603066,68
275043.73,7045592.27,9.57,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048340.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01964007306,7053754.980603066,69
275043.73,7045592.27,9.57,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048345.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0196575156,7053754.980603082,70
275046.91,7045611.16,9.58,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048345.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0196575156,7053754.980603082,71
275046.91,7045611.16,9.58,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048350.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0196749893,7053754.980603098,72
275050.13,7045630.06,9.59,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048355.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.01969249453,7053754.980603114,73
275051.75,7045639.52,9.6,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048360.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.019710031,7053754.98060313,74
275053.37,7045648.98,9.6,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048365.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0197275961,7053754.980603145,75
275055.0,7045658.44,9.61,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048370.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0197451954,7053754.980603161,76
275056.63,7045667.9,9.61,1.4,"[[274962, 7045467, 10.0], [275412, 7048067, 10.0], [275512, 7054517, 10.0], [274962, 7055067, 10.0], [274962, 7057067, 10.0]]",277539.80072877405,7057192.0753503805,0.0,275000.0,7048370.0,5.0,1.57,"[[275000, 7048000, 5.0], [275000, 7054000, 5.0]]",275000.0197451954,7053754.980603161,77
