ship_1_x,ship_1_y,ship_1_u,ship_1_psi,ship_1_wp,ship_1_x_pred,ship_1_y_pred,colav_log,ship_2_x,ship_2_y,ship_2_u,ship_2_psi,ship_2_wp,ship_2_x_pred,ship_2_y_pred,ship_3_x,ship_3_y,ship_3_u,ship_3_psi,ship_3_wp,ship_3_x_pred,ship_3_y_pred,time
275000.0,7044580.0,10.0,1.57,"[[275000, 7044500, 10.0], [275000, 7060000, 10.0]]",275000.0,7044500.0,0.0,273030.93,7046095.1,10.0,1.26,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276823.1764481333,7057469.5556217935,281400.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395294909,7052000.019778123,10
275000.0,7044600.0,10.0,1.57,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273037.14,7046114.11,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276829.50588157057,7057488.518505779,281380.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395295521,7052000.019813043,11
275000.0,7044610.0,10.0,1.57,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273040.25,7046123.61,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276832.66472527036,7057498.002224141,281370.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952958254,7052000.019830545,12
275000.0,7044620.0,10.0,1.57,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273043.36,7046133.12,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276835.8265224292,7057507.494957849,281370.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952958254,7052000.019830545,13
275000.0,7044630.0,10.0,1.57,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273046.48,7046142.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276838.98689274554,7057516.981500955,281360.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952961287,7052000.019848073,14
275000.0,7044640.0,10.0,1.57,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273046.48,7046142.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276838.98689274554,7057516.981500955,281350.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395296431,7052000.019865643,15
275000.03,7044650.0,10.0,1.56,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273046.48,7046142.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276838.98689274554,7057516.981500955,281350.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395296431,7052000.019865643,16
275000.03,7044650.0,10.0,1.56,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273055.84,7046171.12,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276848.4683923614,7057545.440998051,281320.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039529733,7052000.019918515,17
275000.32,7044670.0,10.0,1.54,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273058.96,7046180.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276851.62902264023,7057554.927453953,281320.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.039529733,7052000.019918515,18
275000.62,7044679.99,10.0,1.53,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,1.0,273058.96,7046180.62,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276851.62902264023,7057554.927453953,281310.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952982684,7052000.019936219,19
275001.06,7044689.98,10.0,1.51,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",275000.0,7044500.0,0.0,273065.22,7046199.61,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276857.95023943397,7057573.8970462205,281290.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395298859,7052000.019971687,20
275001.66,7044699.97,10.0,1.49,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273074.64,7046228.1,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276867.43779934756,7057602.364522978,281280.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03952991526,7052000.019989471,21
275002.43,7044709.94,10.0,1.47,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273074.64,7046228.1,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276867.43779934756,7057602.364522978,281270.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299445,7052000.020007288,22
275003.39,7044719.89,9.94,1.45,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273077.78,7046237.59,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276870.5984583683,7057611.847636584,281260.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299736,7052000.0200251285,23
275004.54,7044729.76,9.89,1.43,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273077.78,7046237.59,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276870.5984583683,7057611.847636584,281260.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395299736,7052000.0200251285,24
275004.54,7044729.76,9.89,1.43,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273080.93,7046247.08,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276873.76044123655,7057621.333640905,281250.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953000257,7052000.020043012,25
275007.46,7044749.28,9.8,1.39,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273087.23,7046266.06,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276880.08446566435,7057640.305631604,281220.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953008883,7052000.020096843,26
275009.24,7044758.92,9.76,1.36,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273087.23,7046266.06,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276880.08446566435,7057640.305631604,281220.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953008883,7052000.020096843,27
275011.24,7044768.48,9.73,1.34,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273087.23,7046266.06,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276880.08446566435,7057640.305631604,281220.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953008883,7052000.020096843,28
275011.24,7044768.48,9.73,1.34,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273096.7,7046294.53,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276889.5731598385,7057668.769399532,281190.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953017405,7052000.020150966,29
275015.9,7044787.34,9.67,1.29,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273096.7,7046294.53,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276889.5731598385,7057668.769399532,281190.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953017405,7052000.020150966,30
275015.9,7044787.34,9.67,1.29,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273096.7,7046294.53,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276889.5731598385,7057668.769399532,281190.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953017405,7052000.020150966,31
275021.43,7044805.85,9.62,1.24,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273099.86,7046304.02,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276892.7364942447,7057678.258287775,281180.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395302022,7052000.020169075,32
275024.51,7044814.96,9.6,1.22,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273109.36,7046332.47,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276902.22313484416,7057706.712741899,281150.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395303492,7052000.020223577,33
275027.81,7044823.98,9.59,1.2,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273109.36,7046332.47,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276902.22313484416,7057706.712741899,281150.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395303492,7052000.020223577,34
275027.81,7044823.98,9.59,1.2,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273118.87,7046360.93,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276911.7138473523,7057735.179172237,281140.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953037685,7052000.020241817,35
275035.01,7044841.74,9.56,1.15,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273118.87,7046360.93,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276911.7138473523,7057735.179172237,281140.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953037685,7052000.020241817,36
275035.01,7044841.74,9.56,1.15,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273122.04,7046370.41,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276914.87544079806,7057744.661974348,281130.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304044,7052000.020260083,37
275042.97,7044859.09,9.53,1.11,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273125.22,7046379.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276918.03821173526,7057754.1477181595,281100.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304863,7052000.020315077,38
275047.23,7044867.62,9.52,1.09,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,1.0,273125.22,7046379.89,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276918.03821173526,7057754.1477181595,281100.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395304863,7052000.020315077,39
275047.23,7044867.62,9.52,1.09,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",276186.0370278348,7056299.710471178,0.0,273131.57,7046398.86,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20279205317,7057763.6386000635,281090.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953051334,7052000.020333499,40
275056.24,7044884.38,9.5,1.05,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273131.57,7046398.86,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20279205317,7057763.6386000635,281090.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953051334,7052000.020333499,41
275056.24,7044884.38,9.5,1.05,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273134.75,7046408.34,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2028752704,7057763.637648175,281070.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306299,7052000.020370385,42
275065.87,7044900.75,9.54,1.01,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273137.92,7046417.82,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20177460084,7057763.633756645,281070.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306299,7052000.020370385,43
275070.93,7044908.84,9.59,1.0,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273144.28,7046436.78,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2019433254,7057763.631850695,281050.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395306831,7052000.020407428,44
275076.15,7044916.89,9.63,0.98,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273144.28,7046436.78,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2019433254,7057763.631850695,281040.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395307095,7052000.020426004,45
275081.51,7044924.88,9.66,0.96,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273147.46,7046446.26,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20202845836,7057763.630896995,281030.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395307358,7052000.020444605,46
275087.02,7044932.81,9.69,0.95,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273153.82,7046465.23,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20513933257,7057763.63801006,281010.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395307881,7052000.020481915,47
275087.02,7044932.81,9.69,0.95,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273157.0,7046474.71,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2052261724,7057763.637055685,281000.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953087627,7052000.020500605,48
275098.43,7044948.52,9.75,0.92,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273157.0,7046474.71,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2052261724,7057763.637055685,281000.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953087627,7052000.020500605,49
275098.43,7044948.52,9.75,0.92,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273160.19,7046484.19,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20649927534,7057763.639040671,281000.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953087627,7052000.020500605,50
275110.31,7044964.02,9.79,0.9,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273166.55,7046503.15,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2066763652,7057763.6371310875,280980.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395309278,7052000.020538117,51
275116.39,7044971.69,9.81,0.89,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273169.73,7046512.63,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20676580205,7057763.63617592,280970.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395309534,7052000.020556929,52
275122.57,7044979.32,9.83,0.88,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273169.73,7046512.63,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20676580205,7057763.63617592,280970.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.0395309534,7052000.020556929,53
275122.57,7044979.32,9.83,0.88,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273172.91,7046522.11,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2068559341,7057763.635220838,280950.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953100415,7052000.020594655,54
275135.18,7044994.42,9.86,0.86,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273179.28,7046541.07,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.20822428487,7057763.636248341,280940.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953102935,7052000.020613568,55
275141.59,7045001.91,9.87,0.86,"[[275012, 7044967, 10.0], [275362, 7045317, 10.0], [275362, 7051517, 10.0], [274962, 7051917, 10.0], [274962, 7056617, 10.0]]",281331.2122364503,7055105.882246825,0.0,273182.46,7046550.55,10.0,1.25,"[[273000, 7046000, 10.0], [277000, 7058000, 10.0]]",276921.2083162188,7057763.635291973,280930.0,7052000.0,10.0,3.14,"[[281500, 7052000, 10.0], [270000, 7052000, 10.0]]",270240.03953111626,7052000.020632504,56
